division_number,division_header,title_number,title_header,subtitle,part,section_number,section_header,text
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(3) (3) in paragraph (6)— (A) (A) in the matter preceding subparagraph (A), by striking The Committee shall and inserting The recommendations described in paragraph (1) may include recommendations for ; (B) (B) in subparagraph (A)— (i) (i) by striking share information with and establish an ongoing system to and inserting ways to ; and (ii) (ii) by striking for older individuals and recommend improvements and all that follows through accessibility of such programs and services and inserting that impact older individuals ; (C) (C) in subparagraph (B)— (i) (i) by striking identify, promote, and implement (as appropriate), ; (ii) (ii) in clause (i), by striking and after the semicolon; (iii) (iii) in clause (ii), by inserting and after the semicolon; and (iv) (iv) by adding at the end the following: (iii) (iii) best practices identified in coordination with the Centers for Disease Control and Prevention, the National Institute on Aging, the Centers for Medicare & Medicaid Services, the Office of Lead Hazard Control and Healthy Homes of the Department of Housing and Urban Development, and other Federal agencies, as appropriate, to reduce and prevent falls among older individuals, that incorporate evidence-based falls prevention programs and home modifications, which recommendations shall supplement and not unnecessarily duplicate activities authorized under section 393D of the Public Health Service Act ( 42 U.S.C. 280b–1f ), relating to safety of seniors; ; (D) (D) in subparagraph (C)— (i) (i) by inserting ways to before collect ; (ii) (ii) by striking older individuals and ; and (iii) (iii) by striking the individuals to ensure and all that follows through information and inserting older individuals to ensure that such information is accessible ; (E) (E) in subparagraph (D), by striking work with and all that follows through member agencies to ensure and inserting ways to ensure ; (F) (F) in subparagraph (E), by striking seek input and all that follows through foundations and inserting seeking input from and consulting with nonprofit organizations, academic or research institutions, community-based organizations, philanthropic organizations, or other entities supporting age-friendly communities ; (G) (G) in subparagraph (F), by striking identify and inserting identifying ; and (H) (H) by amending subparagraph (G) to read as follows: (G) (G) ways to improve coordination to provide housing, health care, and other supportive services to older individuals. ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(A) (A) in the matter preceding subparagraph (A), by striking The Committee shall and inserting The recommendations described in paragraph (1) may include recommendations for ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(B) (B) in subparagraph (A)— (i) (i) by striking share information with and establish an ongoing system to and inserting ways to ; and (ii) (ii) by striking for older individuals and recommend improvements and all that follows through accessibility of such programs and services and inserting that impact older individuals ;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(i) (i) by striking share information with and establish an ongoing system to and inserting ways to ; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(ii) (ii) by striking for older individuals and recommend improvements and all that follows through accessibility of such programs and services and inserting that impact older individuals ;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(C) (C) in subparagraph (B)— (i) (i) by striking identify, promote, and implement (as appropriate), ; (ii) (ii) in clause (i), by striking and after the semicolon; (iii) (iii) in clause (ii), by inserting and after the semicolon; and (iv) (iv) by adding at the end the following: (iii) (iii) best practices identified in coordination with the Centers for Disease Control and Prevention, the National Institute on Aging, the Centers for Medicare & Medicaid Services, the Office of Lead Hazard Control and Healthy Homes of the Department of Housing and Urban Development, and other Federal agencies, as appropriate, to reduce and prevent falls among older individuals, that incorporate evidence-based falls prevention programs and home modifications, which recommendations shall supplement and not unnecessarily duplicate activities authorized under section 393D of the Public Health Service Act ( 42 U.S.C. 280b–1f ), relating to safety of seniors; ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(i) (i) by striking identify, promote, and implement (as appropriate), ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(ii) (ii) in clause (i), by striking and after the semicolon;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(iii) (iii) in clause (ii), by inserting and after the semicolon; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(iv) (iv) by adding at the end the following: (iii) (iii) best practices identified in coordination with the Centers for Disease Control and Prevention, the National Institute on Aging, the Centers for Medicare & Medicaid Services, the Office of Lead Hazard Control and Healthy Homes of the Department of Housing and Urban Development, and other Federal agencies, as appropriate, to reduce and prevent falls among older individuals, that incorporate evidence-based falls prevention programs and home modifications, which recommendations shall supplement and not unnecessarily duplicate activities authorized under section 393D of the Public Health Service Act ( 42 U.S.C. 280b–1f ), relating to safety of seniors; ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(iii) (iii) best practices identified in coordination with the Centers for Disease Control and Prevention, the National Institute on Aging, the Centers for Medicare & Medicaid Services, the Office of Lead Hazard Control and Healthy Homes of the Department of Housing and Urban Development, and other Federal agencies, as appropriate, to reduce and prevent falls among older individuals, that incorporate evidence-based falls prevention programs and home modifications, which recommendations shall supplement and not unnecessarily duplicate activities authorized under section 393D of the Public Health Service Act ( 42 U.S.C. 280b–1f ), relating to safety of seniors;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(D) (D) in subparagraph (C)— (i) (i) by inserting ways to before collect ; (ii) (ii) by striking older individuals and ; and (iii) (iii) by striking the individuals to ensure and all that follows through information and inserting older individuals to ensure that such information is accessible ;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(i) (i) by inserting ways to before collect ;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(ii) (ii) by striking older individuals and ; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(iii) (iii) by striking the individuals to ensure and all that follows through information and inserting older individuals to ensure that such information is accessible ;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(E) (E) in subparagraph (D), by striking work with and all that follows through member agencies to ensure and inserting ways to ensure ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(F) (F) in subparagraph (E), by striking seek input and all that follows through foundations and inserting seeking input from and consulting with nonprofit organizations, academic or research institutions, community-based organizations, philanthropic organizations, or other entities supporting age-friendly communities ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(G) (G) in subparagraph (F), by striking identify and inserting identifying ; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(H) (H) by amending subparagraph (G) to read as follows: (G) (G) ways to improve coordination to provide housing, health care, and other supportive services to older individuals. ;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(G) (G) ways to improve coordination to provide housing, health care, and other supportive services to older individuals.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(4) (4) in paragraph (7)(A)(i), by striking services for older individuals and inserting services that impact older individuals ; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(5) (5) by adding at the end the following: (9) (9) In this subsection, the term age-friendly community means a community that— (A) (A) is taking measurable steps to— (i) (i) include adequate and accessible housing, public spaces and buildings, safe and secure paths, variable route transportation services, and programs and services designed to support health and well-being; (ii) (ii) respect and include older individuals in social opportunities, civic participation, volunteerism, and employment; and (iii) (iii) facilitate access to supportive services for older individuals; (B) (B) is not an assisted living facility or long-term care facility; and (C) (C) has a plan in place to meet local needs for housing, transportation, civic participation, social connectedness, and accessible public spaces. .."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(9) (9) In this subsection, the term age-friendly community means a community that— (A) (A) is taking measurable steps to— (i) (i) include adequate and accessible housing, public spaces and buildings, safe and secure paths, variable route transportation services, and programs and services designed to support health and well-being; (ii) (ii) respect and include older individuals in social opportunities, civic participation, volunteerism, and employment; and (iii) (iii) facilitate access to supportive services for older individuals; (B) (B) is not an assisted living facility or long-term care facility; and (C) (C) has a plan in place to meet local needs for housing, transportation, civic participation, social connectedness, and accessible public spaces.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(A) (A) is taking measurable steps to— (i) (i) include adequate and accessible housing, public spaces and buildings, safe and secure paths, variable route transportation services, and programs and services designed to support health and well-being; (ii) (ii) respect and include older individuals in social opportunities, civic participation, volunteerism, and employment; and (iii) (iii) facilitate access to supportive services for older individuals;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(i) (i) include adequate and accessible housing, public spaces and buildings, safe and secure paths, variable route transportation services, and programs and services designed to support health and well-being;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(ii) (ii) respect and include older individuals in social opportunities, civic participation, volunteerism, and employment; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(iii) (iii) facilitate access to supportive services for older individuals;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(B) (B) is not an assisted living facility or long-term care facility; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(C) (C) has a plan in place to meet local needs for housing, transportation, civic participation, social connectedness, and accessible public spaces.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(c) (c) Administration of the Act Section 205(a)(2) ( 42 U.S.C. 3016(a)(2) ) is amended— (1) (1) by redesignating subparagraph (C) as subparagraph (D); and (2) (2) by inserting after subparagraph (B) the following: (C) (C) The Assistant Secretary may provide technical assistance, including through the regional offices of the Administration, to State agencies, area agencies on aging, local government agencies, or leaders in age-friendly communities (as defined, for purposes of this subparagraph, in section 203(c)(9)) regarding— (i) (i) dissemination of, or consideration of ways to implement, best practices and recommendations from the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities established under section 203(c); and (ii) (ii) methods for managing and coordinating existing programs to meet the needs of growing age-friendly communities. .."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(1) (1) by redesignating subparagraph (C) as subparagraph (D); and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(2) (2) by inserting after subparagraph (B) the following: (C) (C) The Assistant Secretary may provide technical assistance, including through the regional offices of the Administration, to State agencies, area agencies on aging, local government agencies, or leaders in age-friendly communities (as defined, for purposes of this subparagraph, in section 203(c)(9)) regarding— (i) (i) dissemination of, or consideration of ways to implement, best practices and recommendations from the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities established under section 203(c); and (ii) (ii) methods for managing and coordinating existing programs to meet the needs of growing age-friendly communities. .."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(C) (C) The Assistant Secretary may provide technical assistance, including through the regional offices of the Administration, to State agencies, area agencies on aging, local government agencies, or leaders in age-friendly communities (as defined, for purposes of this subparagraph, in section 203(c)(9)) regarding— (i) (i) dissemination of, or consideration of ways to implement, best practices and recommendations from the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities established under section 203(c); and (ii) (ii) methods for managing and coordinating existing programs to meet the needs of growing age-friendly communities.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,"(i) (i) dissemination of, or consideration of ways to implement, best practices and recommendations from the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities established under section 203(c); and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,124.,Modernizing the Interagency Coordinating Committee on Healthy Aging and Age-Friendly Communities,(ii) (ii) methods for managing and coordinating existing programs to meet the needs of growing age-friendly communities..
,,I,Modernizing definitions and programs under the Administration on Aging,,,125.,Professional standards for a nutrition official under the Assistant Secretary,(ii) (ii) be a registered dietitian or registered dietitian nutritionist..
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(a) (a) Preparation of report (1) (1) In general The Secretary shall, in carrying out activities under section 206(a) of the Older Americans Act of 1965 ( 42 U.S.C. 3017(a) ), prepare a report on programs authorized by such Act ( 42 U.S.C. 3001 et seq.), and supported or funded by the Administration on Aging, that include a focus on addressing the negative health effects associated with social isolation through targeting older individuals identified as being in greatest social need, as appropriate. (2) (2) Impact Such report shall identify— (A) (A) whether social isolation is being adequately addressed under such programs, including, to the extent practicable— (i) (i) the prevalence of social isolation in rural areas and in urban areas; (ii) (ii) the negative public health effects associated with social isolation; and (iii) (iii) the role of preventive measures or of services, including nutrition services, in addressing the negative health effects associated with social isolation among older individuals; and (B) (B) public awareness of and efforts to address the negative health effects associated with social isolation. (3) (3) Types of programs Such report shall identify whether programs described in paragraph (1)— (A) (A) support projects in local communities and involve diverse sectors associated with such communities to decrease the negative health effects associated with social isolation among older individuals and caregivers; (B) (B) support outreach activities to screen older individuals for negative health effects associated with social isolation; and (C) (C) include a focus on decreasing the negative health effects associated with social isolation. (4) (4) Recommendations Such report shall, as appropriate, include recommendations for reducing the negative health effects associated with social isolation and to address any negative health effects identified under clauses (ii) and (iii) of subparagraph (A), and subparagraph (B), of paragraph (2).."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(1) (1) In general The Secretary shall, in carrying out activities under section 206(a) of the Older Americans Act of 1965 ( 42 U.S.C. 3017(a) ), prepare a report on programs authorized by such Act ( 42 U.S.C. 3001 et seq.), and supported or funded by the Administration on Aging, that include a focus on addressing the negative health effects associated with social isolation through targeting older individuals identified as being in greatest social need, as appropriate.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(2) (2) Impact Such report shall identify— (A) (A) whether social isolation is being adequately addressed under such programs, including, to the extent practicable— (i) (i) the prevalence of social isolation in rural areas and in urban areas; (ii) (ii) the negative public health effects associated with social isolation; and (iii) (iii) the role of preventive measures or of services, including nutrition services, in addressing the negative health effects associated with social isolation among older individuals; and (B) (B) public awareness of and efforts to address the negative health effects associated with social isolation.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(A) (A) whether social isolation is being adequately addressed under such programs, including, to the extent practicable— (i) (i) the prevalence of social isolation in rural areas and in urban areas; (ii) (ii) the negative public health effects associated with social isolation; and (iii) (iii) the role of preventive measures or of services, including nutrition services, in addressing the negative health effects associated with social isolation among older individuals; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(i) (i) the prevalence of social isolation in rural areas and in urban areas;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(ii) (ii) the negative public health effects associated with social isolation; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(iii) (iii) the role of preventive measures or of services, including nutrition services, in addressing the negative health effects associated with social isolation among older individuals; and."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(B) (B) public awareness of and efforts to address the negative health effects associated with social isolation..
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(3) (3) Types of programs Such report shall identify whether programs described in paragraph (1)— (A) (A) support projects in local communities and involve diverse sectors associated with such communities to decrease the negative health effects associated with social isolation among older individuals and caregivers; (B) (B) support outreach activities to screen older individuals for negative health effects associated with social isolation; and (C) (C) include a focus on decreasing the negative health effects associated with social isolation..
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(A) (A) support projects in local communities and involve diverse sectors associated with such communities to decrease the negative health effects associated with social isolation among older individuals and caregivers;.
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(B) (B) support outreach activities to screen older individuals for negative health effects associated with social isolation; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,(C) (C) include a focus on decreasing the negative health effects associated with social isolation..
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(4) (4) Recommendations Such report shall, as appropriate, include recommendations for reducing the negative health effects associated with social isolation and to address any negative health effects identified under clauses (ii) and (iii) of subparagraph (A), and subparagraph (B), of paragraph (2).."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(b) (b) Submission of report (1) (1) Interim status report Not later than 2 years after the date of enactment of this Act, the Secretary shall submit an interim report, to the committees of the Senate and of the House of Representatives with jurisdiction over the Older Americans Act of 1965 ( 42 U.S.C. 3001 et seq.), and the Special Committee on Aging of the Senate, on the status of the evaluation underway to develop the final report required under this section. (2) (2) Final report Not later than 5 years after the date of enactment of this Act, the Secretary shall submit a final report that meets the requirements of this section to the committees of the Senate and of the House of Representatives with jurisdiction over the Older Americans Act of 1965 ( 42 U.S.C. 3001 et seq.), and the Special Committee on Aging of the Senate.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(1) (1) Interim status report Not later than 2 years after the date of enactment of this Act, the Secretary shall submit an interim report, to the committees of the Senate and of the House of Representatives with jurisdiction over the Older Americans Act of 1965 ( 42 U.S.C. 3001 et seq.), and the Special Committee on Aging of the Senate, on the status of the evaluation underway to develop the final report required under this section.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,126.,Report on social isolation,"(2) (2) Final report Not later than 5 years after the date of enactment of this Act, the Secretary shall submit a final report that meets the requirements of this section to the committees of the Senate and of the House of Representatives with jurisdiction over the Older Americans Act of 1965 ( 42 U.S.C. 3001 et seq.), and the Special Committee on Aging of the Senate.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(a) (a) Center Section 201 ( 42 U.S.C. 3011 ) is amended by adding at the end the following: (g) (g) (1) (1) The Assistant Secretary shall, as appropriate, coordinate the research and evaluation functions of this Act under a Research, Demonstration, and Evaluation Center for the Aging Network (in this subsection referred to as the Center ), which shall be headed by a director designated by the Assistant Secretary from individuals described in paragraph (4). (2) (2) The purpose of the Center shall be— (A) (A) to coordinate, as appropriate, research, research dissemination, evaluation, demonstration projects, and related activities carried out under this Act; (B) (B) to provide assessment of the programs and interventions authorized under this Act; and (C) (C) to increase the repository of information on evidence-based programs and interventions available to the aging network, which information shall be applicable to existing programs and interventions and help in the development of new evidence-based programs and interventions. (3) (3) Activities of the Center shall include, as appropriate, conducting, promoting, coordinating, and providing support for— (A) (A) research and evaluation activities that support the objectives of this Act, including— (i) (i) evaluation of new and existing programs and interventions authorized by this Act; and (ii) (ii) research on and assessment of the relationship between programs and interventions under this Act and the health outcomes, social determinants of health, quality of life, and independence of individuals served under this Act; (B) (B) demonstration projects that support the objectives of this Act, including activities to bring effective demonstration projects to scale with a prioritization of projects that address the needs of underserved populations, and promote partnerships among aging services, community-based organizations, and Medicare and Medicaid providers, plans, and health (including public health) systems; (C) (C) outreach and dissemination of research findings; and (D) (D) technical assistance related to the activities described in this paragraph. (4) (4) The director shall be an individual with substantial knowledge of and experience in aging and health policy, and research administration."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(5) (5) Not later than October 1, 2020, and at 5-year intervals thereafter, the director shall prepare and publish in the Federal Register for public comment a draft of a 5-year plan that— (A) (A) outlines priorities for research, research dissemination, evaluation, demonstration projects, and related activities; (B) (B) explains the basis for such priorities; and (C) (C) describes how the plan will meet the needs of underserved populations. (6) (6) The director shall coordinate, as appropriate, research, research dissemination, evaluation, and demonstration projects, and related activities with appropriate agency program staff, and, as appropriate, with other Federal departments and agencies involved in research in the field of aging. (7) (7) Not later than December 31, 2020, and annually thereafter, the director shall prepare, and submit to the Secretary, the Committee on Health, Education, Labor, and Pensions of the Senate, the Special Committee on Aging of the Senate, and the Committee on Education and Labor of the House of Representatives, a report on the activities funded under this section and title IV. (8) (8) The director shall, as appropriate, consult with experts on aging research and evaluation and aging network stakeholders on the implementation of the activities described under paragraph (3) of this subsection. (9) (9) The director shall coordinate, as appropriate, all research and evaluation authorities under this Act. .."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(g) (g) (1) (1) The Assistant Secretary shall, as appropriate, coordinate the research and evaluation functions of this Act under a Research, Demonstration, and Evaluation Center for the Aging Network (in this subsection referred to as the Center ), which shall be headed by a director designated by the Assistant Secretary from individuals described in paragraph (4). (2) (2) The purpose of the Center shall be— (A) (A) to coordinate, as appropriate, research, research dissemination, evaluation, demonstration projects, and related activities carried out under this Act; (B) (B) to provide assessment of the programs and interventions authorized under this Act; and (C) (C) to increase the repository of information on evidence-based programs and interventions available to the aging network, which information shall be applicable to existing programs and interventions and help in the development of new evidence-based programs and interventions. (3) (3) Activities of the Center shall include, as appropriate, conducting, promoting, coordinating, and providing support for— (A) (A) research and evaluation activities that support the objectives of this Act, including— (i) (i) evaluation of new and existing programs and interventions authorized by this Act; and (ii) (ii) research on and assessment of the relationship between programs and interventions under this Act and the health outcomes, social determinants of health, quality of life, and independence of individuals served under this Act; (B) (B) demonstration projects that support the objectives of this Act, including activities to bring effective demonstration projects to scale with a prioritization of projects that address the needs of underserved populations, and promote partnerships among aging services, community-based organizations, and Medicare and Medicaid providers, plans, and health (including public health) systems; (C) (C) outreach and dissemination of research findings; and (D) (D) technical assistance related to the activities described in this paragraph. (4) (4) The director shall be an individual with substantial knowledge of and experience in aging and health policy, and research administration."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(5) (5) Not later than October 1, 2020, and at 5-year intervals thereafter, the director shall prepare and publish in the Federal Register for public comment a draft of a 5-year plan that— (A) (A) outlines priorities for research, research dissemination, evaluation, demonstration projects, and related activities; (B) (B) explains the basis for such priorities; and (C) (C) describes how the plan will meet the needs of underserved populations. (6) (6) The director shall coordinate, as appropriate, research, research dissemination, evaluation, and demonstration projects, and related activities with appropriate agency program staff, and, as appropriate, with other Federal departments and agencies involved in research in the field of aging. (7) (7) Not later than December 31, 2020, and annually thereafter, the director shall prepare, and submit to the Secretary, the Committee on Health, Education, Labor, and Pensions of the Senate, the Special Committee on Aging of the Senate, and the Committee on Education and Labor of the House of Representatives, a report on the activities funded under this section and title IV. (8) (8) The director shall, as appropriate, consult with experts on aging research and evaluation and aging network stakeholders on the implementation of the activities described under paragraph (3) of this subsection. (9) (9) The director shall coordinate, as appropriate, all research and evaluation authorities under this Act.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(1) (1) The Assistant Secretary shall, as appropriate, coordinate the research and evaluation functions of this Act under a Research, Demonstration, and Evaluation Center for the Aging Network (in this subsection referred to as the Center ), which shall be headed by a director designated by the Assistant Secretary from individuals described in paragraph (4).."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(2) (2) The purpose of the Center shall be— (A) (A) to coordinate, as appropriate, research, research dissemination, evaluation, demonstration projects, and related activities carried out under this Act; (B) (B) to provide assessment of the programs and interventions authorized under this Act; and (C) (C) to increase the repository of information on evidence-based programs and interventions available to the aging network, which information shall be applicable to existing programs and interventions and help in the development of new evidence-based programs and interventions.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(A) (A) to coordinate, as appropriate, research, research dissemination, evaluation, demonstration projects, and related activities carried out under this Act;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(B) (B) to provide assessment of the programs and interventions authorized under this Act; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(C) (C) to increase the repository of information on evidence-based programs and interventions available to the aging network, which information shall be applicable to existing programs and interventions and help in the development of new evidence-based programs and interventions.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(3) (3) Activities of the Center shall include, as appropriate, conducting, promoting, coordinating, and providing support for— (A) (A) research and evaluation activities that support the objectives of this Act, including— (i) (i) evaluation of new and existing programs and interventions authorized by this Act; and (ii) (ii) research on and assessment of the relationship between programs and interventions under this Act and the health outcomes, social determinants of health, quality of life, and independence of individuals served under this Act; (B) (B) demonstration projects that support the objectives of this Act, including activities to bring effective demonstration projects to scale with a prioritization of projects that address the needs of underserved populations, and promote partnerships among aging services, community-based organizations, and Medicare and Medicaid providers, plans, and health (including public health) systems; (C) (C) outreach and dissemination of research findings; and (D) (D) technical assistance related to the activities described in this paragraph.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(A) (A) research and evaluation activities that support the objectives of this Act, including— (i) (i) evaluation of new and existing programs and interventions authorized by this Act; and (ii) (ii) research on and assessment of the relationship between programs and interventions under this Act and the health outcomes, social determinants of health, quality of life, and independence of individuals served under this Act;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(i) (i) evaluation of new and existing programs and interventions authorized by this Act; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(ii) (ii) research on and assessment of the relationship between programs and interventions under this Act and the health outcomes, social determinants of health, quality of life, and independence of individuals served under this Act;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(B) (B) demonstration projects that support the objectives of this Act, including activities to bring effective demonstration projects to scale with a prioritization of projects that address the needs of underserved populations, and promote partnerships among aging services, community-based organizations, and Medicare and Medicaid providers, plans, and health (including public health) systems;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(C) (C) outreach and dissemination of research findings; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(D) (D) technical assistance related to the activities described in this paragraph..
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(4) (4) The director shall be an individual with substantial knowledge of and experience in aging and health policy, and research administration.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(5) (5) Not later than October 1, 2020, and at 5-year intervals thereafter, the director shall prepare and publish in the Federal Register for public comment a draft of a 5-year plan that— (A) (A) outlines priorities for research, research dissemination, evaluation, demonstration projects, and related activities; (B) (B) explains the basis for such priorities; and (C) (C) describes how the plan will meet the needs of underserved populations.."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,"(A) (A) outlines priorities for research, research dissemination, evaluation, demonstration projects, and related activities;."
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(B) (B) explains the basis for such priorities; and.
,,I,Modernizing definitions and programs under the Administration on Aging,,,127.,Research and evaluation,(C) (C) describes how the plan will meet the needs of underserved populations..
