Number,Type,Congress,Title,Url,Sponsor,Subject,Text Access
390,HR,117,"To redesignate the Federal building located at 167 North Main Street in Memphis, Tennessee as the ""Odell Horton Federal Building"".",https://api.congress.gov/v3/bill/117/hr/390?format=xml,"Rep. Cohen, Steve [D-TN-9]",Government Operations and Politics,https://www.congress.gov/117/bills/hr390/BILLS-117hr390enr.xml
27,HJRES,117,Providing for the appointment of Barbara Barrett as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/117/hjres/27?format=xml,"Rep. Matsui, Doris O. [D-CA-6]",Government Operations and Politics,https://www.congress.gov/117/bills/hjres27/BILLS-117hjres27enr.xml
264,HR,117,"To designate the facility of the United States Postal Service located at 1101 Charlotte Street in Georgetown, South Carolina, as the ""Joseph Hayne Rainey Memorial Post Office Building"".",https://api.congress.gov/v3/bill/117/hr/264?format=xml,"Rep. Rice, Tom [R-SC-7]",Government Operations and Politics,https://www.congress.gov/117/bills/hr264/BILLS-117hr264enr.xml
208,HR,117,"To designate the facility of the United States Postal Service located at 500 West Main Street, Suite 102 in Tupelo, Mississippi, as the ""Colonel Carlyle 'Smitty' Harris Post Office"".",https://api.congress.gov/v3/bill/117/hr/208?format=xml,"Rep. Kelly, Trent [R-MS-1]",Government Operations and Politics,https://www.congress.gov/117/bills/hr208/BILLS-117hr208enr.xml
26,HR,117,Construction Consensus Procurement Improvement Act of 2021,https://api.congress.gov/v3/bill/117/hr/26?format=xml,"Rep. Comer, James [R-KY-1]",Government Operations and Politics,https://www.congress.gov/117/bills/hr26/BILLS-117hr26enr.xml
772,HR,117,"To designate the facility of the United States Postal Service located at 229 Minnetonka Avenue South in Wayzata, Minnesota, as the Jim Ramstad Post Office.",https://api.congress.gov/v3/bill/117/hr/772?format=xml,"Rep. Phillips, Dean [D-MN-3]",Government Operations and Politics,https://www.congress.gov/117/bills/hr772/BILLS-117hr772enr.xml
9322,HR,118,"To designate the facility of the United States Postal Service located at 675 Wolf Ledges Parkway in Akron, Ohio, as the ""Judge James R. Williams Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9322?format=xml,"Rep. Sykes, Emilia Strong [D-OH-13]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9322/BILLS-118hr9322enr.xml
4984,HR,118,D.C. Robert F. Kennedy Memorial Stadium Campus Revitalization Act,https://api.congress.gov/v3/bill/118/hr/4984?format=xml,"Rep. Comer, James [R-KY-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr4984/BILLS-118hr4984enr.xml
10065,HR,118,"To designate the facility of the United States Postal Service located at 802 North Tancahua Street in Corpus Christi, Texas, as the ""Captain Robert E. 'Bob' Batterson Post Office"".",https://api.congress.gov/v3/bill/118/hr/10065?format=xml,"Rep. Cloud, Michael [R-TX-27]",Government Operations and Politics,https://www.congress.gov/118/bills/hr10065/BILLS-118hr10065enr.xml
9775,HR,118,"To designate the facility of the United States Postal Service located at 119 North Anderson Street in Elwood, Indiana, as the ""Officer Noah Jacob Shahnavaz Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9775?format=xml,"Rep. Spartz, Victoria [R-IN-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9775/BILLS-118hr9775enr.xml
9600,HR,118,"To designate the facility of the United States Postal Service located at 119 Main Street in Plains, Georgia, as the ""Jimmy and Rosalynn Carter Post Office"".",https://api.congress.gov/v3/bill/118/hr/9600?format=xml,"Rep. Bishop, Sanford D. [D-GA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9600/BILLS-118hr9600enr.xml
9592,HR,118,Federal Register Modernization Act of 2024,https://api.congress.gov/v3/bill/118/hr/9592?format=xml,"Rep. Higgins, Clay [R-LA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9592/BILLS-118hr9592enr.xml
9580,HR,118,"To designate the facility of the United States Postal Service located at 2777 Brentwood Road in Raleigh, North Carolina, as the ""Millie Dunn Veasey Post Office"".",https://api.congress.gov/v3/bill/118/hr/9580?format=xml,"Rep. Ross, Deborah K. [D-NC-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9580/BILLS-118hr9580enr.xml
9549,HR,118,"To designate the facility of the United States Postal Service located at 125 South 1st Avenue in Hillsboro, Oregon, as the ""Elizabeth Furse Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9549?format=xml,"Rep. Bonamici, Suzanne [D-OR-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9549/BILLS-118hr9549enr.xml
9544,HR,118,"To designate the facility of the United States Postal Service located at 340 South Loudon Avenue in Baltimore, Maryland, as the ""United States Representative Elijah E. Cummings Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/9544?format=xml,"Rep. Mfume, Kweisi [D-MD-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9544/BILLS-118hr9544enr.xml
9421,HR,118,"To designate the facility of the United States Postal Service located at 108 North Main Street in Bucoda, Washington, as the ""Mayor Rob Gordon Post Office"".",https://api.congress.gov/v3/bill/118/hr/9421?format=xml,"Rep. Perez, Marie Gluesenkamp [D-WA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9421/BILLS-118hr9421enr.xml
9285,HR,118,"To designate the facility of the United States Postal Service located at 3913 Leland Avenue Northwest in Comstock Park, Michigan, as the ""Captain Miguel Justin Nava Post Office"".",https://api.congress.gov/v3/bill/118/hr/9285?format=xml,"Rep. Scholten, Hillary J. [D-MI-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9285/BILLS-118hr9285enr.xml
8976,HR,118,"To designate the facility of the United States Postal Service located at 20 West White Street in Millstadt, Illinois, as the ""Corporal Matthew A. Wyatt Post Office"".",https://api.congress.gov/v3/bill/118/hr/8976?format=xml,"Rep. Bost, Mike [R-IL-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8976/BILLS-118hr8976enr.xml
8919,HR,118,"To designate the facility of the United States Postal Service located at 151 Highway 74 South in Peachtree City, Georgia, as the ""SFC Shawn McCloskey Post Office"".",https://api.congress.gov/v3/bill/118/hr/8919?format=xml,"Rep. Ferguson, A. Drew [R-GA-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8919/BILLS-118hr8919enr.xml
8909,HR,118,"To designate the facility of the United States Postal Service located at 82-6110 Mamalahoa Highway in Captain Cook, Hawaii, as the ""Army 1st Lt. John Kuulei Kauhaihao Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8909?format=xml,"Rep. Tokuda, Jill N. [D-HI-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8909/BILLS-118hr8909enr.xml
8868,HR,118,"To designate the facility of the United States Postal Service located at 609 Portsmouth Avenue in Greenland, New Hampshire, as the ""Chief Michael Maloney Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8868?format=xml,"Rep. Pappas, Chris [D-NH-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8868/BILLS-118hr8868enr.xml
8841,HR,118,"To designate the facility of the United States Postal Service located at 114 Center Street East in Roseau, Minnesota, as the ""Floyd B. Olson Post Office"".",https://api.congress.gov/v3/bill/118/hr/8841?format=xml,"Rep. Fischbach, Michelle [R-MN-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8841/BILLS-118hr8841enr.xml
8717,HR,118,"To designate the facility of the United States Postal Service located at 20 West Main Street in Santaquin, Utah, as the ""SGT Bill Hooser Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8717?format=xml,"Rep. Owens, Burgess [R-UT-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8717/BILLS-118hr8717enr.xml
8641,HR,118,"To designate the facility of the United States Postal Service located at 401 Main Street in Brawley, California, as the ""Walter Francis Ulloa Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/8641?format=xml,"Rep. Ruiz, Raul [D-CA-25]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8641/BILLS-118hr8641enr.xml
8057,HR,118,"To designate the facility of the United States Postal Service located at 9317 Bolsa Avenue in Westminster, California, as the ""Little Saigon Vietnam War Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/8057?format=xml,"Rep. Steel, Michelle [R-CA-45]",Government Operations and Politics,https://www.congress.gov/118/bills/hr8057/BILLS-118hr8057enr.xml
7893,HR,118,"To designate the facility of the United States Postal Service located at 306 Pickens Street in Marion, Alabama, as the ""Albert Turner, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7893?format=xml,"Rep. Sewell, Terri A. [D-AL-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7893/BILLS-118hr7893enr.xml
7607,HR,118,"To designate the facility of the United States Postal Service located at Block 1025, Lots 18 & 19, Northeast Corner of US Route 9 South and Main Street in the Township of Middle, County of Cape May, New Jersey, as the ""George Henry White Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7607?format=xml,"Rep. Van Drew, Jefferson [R-NJ-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7607/BILLS-118hr7607enr.xml
7606,HR,118,"To designate the facility of the United States Postal Service located at 1087 Route 47 South in Rio Grande, New Jersey, as the ""Carlton H. Hand Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7606?format=xml,"Rep. Van Drew, Jefferson [R-NJ-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7606/BILLS-118hr7606enr.xml
7508,HR,118,"To designate the facility of the United States Postal Service located at 1285 Emancipation Highway in Fredericksburg, Virginia, as the ""Gladys P. Todd Post Office"".",https://api.congress.gov/v3/bill/118/hr/7508?format=xml,"Rep. Spanberger, Abigail Davis [D-VA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7508/BILLS-118hr7508enr.xml
7507,HR,118,"To designate the facility of the United States Postal Service located at 203 East 6th Street in Lexington, Nebraska, as the ‘William E. and Elsie L. Barrett Post Office Building.",https://api.congress.gov/v3/bill/118/hr/7507?format=xml,"Rep. Smith, Adrian [R-NE-3]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7507/BILLS-118hr7507enr.xml
7417,HR,118,"To designate the facility of the United States Postal Service located at 135 West Spring Street in Titusville, Pennsylvania, as the ""Edwin L. Drake Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7417?format=xml,"Rep. Kelly, Mike [R-PA-16]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7417/BILLS-118hr7417enr.xml
7385,HR,118,"To designate the facility of the United States Postal Service located at 29 Franklin Street in Petersburg, Virginia, as the ""John Mercer Langston Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7385?format=xml,"Rep. McClellan, Jennifer L. [D-VA-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7385/BILLS-118hr7385enr.xml
7180,HR,118,"To designate the facility of the United States Postal Service located at 80 1st Street in Kingsland, Arkansas, as the ""Kingsland 'Johnny Cash' Post Office"".",https://api.congress.gov/v3/bill/118/hr/7180?format=xml,"Rep. Westerman, Bruce [R-AR-4]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7180/BILLS-118hr7180enr.xml
7158,HR,118,"To designate the facility of the United States Postal Service located at 201 East Battles Road in Santa Maria, California, as the ""Larry Lavagnino Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7158?format=xml,"Rep. Carbajal, Salud O. [D-CA-24]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7158/BILLS-118hr7158enr.xml
5887,HR,118,Government Service Delivery Improvement Act,https://api.congress.gov/v3/bill/118/hr/5887?format=xml,"Rep. Khanna, Ro [D-CA-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5887/BILLS-118hr5887enr.xml
6983,HR,118,"To designate the facility of the United States Postal Service located at 15 South Valdosta Road in Lakeland, Georgia, as the ""Nell Patten Roquemore Post Office"".",https://api.congress.gov/v3/bill/118/hr/6983?format=xml,"Rep. Scott, Austin [R-GA-8]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6983/BILLS-118hr6983enr.xml
6810,HR,118,"To designate the facility of the United States Postal Service located at 518 North Ridgewood Drive in Sebring, Florida, as the ""U.S. Army Air Corps Major Thomas B. McGuire Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6810?format=xml,"Rep. Franklin, Scott [R-FL-18]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6810/BILLS-118hr6810enr.xml
6750,HR,118,"To designate the facility of the United States Postal Service located at 501 Mercer Street Southwest in Wilson, North Carolina, as the ""Milton F. Fitch, Sr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6750?format=xml,"Rep. Davis, Donald G. [D-NC-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6750/BILLS-118hr6750enr.xml
6633,HR,118,"To designate the facility of the United States Postal Service located at 9355 113th Street in Seminole, Florida, as the ""Army SSG Ryan Christian Knauss Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6633?format=xml,"Rep. Luna, Anna Paulina [R-FL-13]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6633/BILLS-118hr6633enr.xml
6244,HR,118,"To designate the facility of the United States Postal Service located at 1535 East Los Ebanos Boulevard in Brownsville, Texas, as the ""1st Lieutenant Andres Zermeno Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6244?format=xml,"Rep. Gonzalez, Vicente [D-TX-34]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6244/BILLS-118hr6244enr.xml
6188,HR,118,"To designate the facility of the United States Postal Service located at 420 Highway 17 North in Surfside Beach, South Carolina, as the ""Nancy Yount Childs Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6188?format=xml,"Rep. Fry, Russell [R-SC-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6188/BILLS-118hr6188enr.xml
6162,HR,118,"To designate the facility of the United States Postal Service located at 379 North Oates Street in Dothan, Alabama, as the ""LaBruce 'Bruce' Tidwell Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6162?format=xml,"Rep. Moore, Barry [R-AL-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6162/BILLS-118hr6162enr.xml
6116,HR,118,"To designate the facility of the United States Postal Service located at 14280 South Military Trail in Delray Beach, Florida, as the ""Benjamin Berell Ferencz Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6116?format=xml,"Rep. Frankel, Lois [D-FL-22]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6116/BILLS-118hr6116enr.xml
5867,HR,118,"To designate the facility of the United States Postal Service located at 109 Live Oaks Boulevard in Casselberry, Florida, as the ""Colonel Joseph William Kittinger II Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5867?format=xml,"Rep. Mills, Cory [R-FL-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5867/BILLS-118hr5867enr.xml
3354,HR,118,"To designate the facility of the United States Postal Service located at 220 North Hatcher Avenue in Purcellville, Virginia, as the ""Secretary of State Madeleine Albright Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3354?format=xml,"Rep. Wexton, Jennifer [D-VA-10]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3354/BILLS-118hr3354enr.xml
1823,HR,118,"To designate the facility of the United States Postal Service located at 207 East Fort Dade Avenue in Brooksville, Florida, as the ""Specialist Justin Dean Coleman Memorial Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1823?format=xml,"Rep. Bilirakis, Gus M. [R-FL-12]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1823/BILLS-118hr1823enr.xml
1555,HR,118,"To designate the facility of the United States Postal Service located at 2300 Sylvan Avenue in Modesto, California, as the ""Corporal Michael D. Anderson Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1555?format=xml,"Rep. McClintock, Tom [R-CA-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1555/BILLS-118hr1555enr.xml
4716,S,118,Financial Management Risk Reduction Act,https://api.congress.gov/v3/bill/118/s/4716?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s4716/BILLS-118s4716enr.xml
4077,S,118,"A bill to designate the facility of the United States Postal Service located at 180 Steuart Street in San Francisco, California, as the ""Dianne Feinstein Post Office"".",https://api.congress.gov/v3/bill/118/s/4077?format=xml,"Sen. Padilla, Alex [D-CA]",Government Operations and Politics,https://www.congress.gov/118/bills/s4077/BILLS-118s4077enr.xml
3946,S,118,"A bill to designate the facility of the United States Postal Service located at 1106 Main Street in Bastrop, Texas, as the ""Sergeant Major Billy D. Waugh Post Office"".",https://api.congress.gov/v3/bill/118/s/3946?format=xml,"Sen. Cruz, Ted [R-TX]",Government Operations and Politics,https://www.congress.gov/118/bills/s3946/BILLS-118s3946enr.xml
2414,S,118,Working Dog Health and Welfare Act of 2023,https://api.congress.gov/v3/bill/118/s/2414?format=xml,"Sen. Braun, Mike [R-IN]",Government Operations and Politics,https://www.congress.gov/118/bills/s2414/BILLS-118s2414enr.xml
709,S,118,Federal Agency Performance Act of 2024,https://api.congress.gov/v3/bill/118/s/709?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s709/BILLS-118s709enr.xml
59,S,118,Chance to Compete Act of 2024,https://api.congress.gov/v3/bill/118/s/59?format=xml,"Sen. Sinema, Kyrsten [I-AZ]",Government Operations and Politics,https://www.congress.gov/118/bills/s59/BILLS-118s59enr.xml
9566,HR,118,SHARE IT Act,https://api.congress.gov/v3/bill/118/hr/9566?format=xml,"Rep. Langworthy, Nicholas A. [R-NY-23]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9566/BILLS-118hr9566enr.xml
7524,HR,118,GSA Technology Accountability Act,https://api.congress.gov/v3/bill/118/hr/7524?format=xml,"Rep. Sessions, Pete [R-TX-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7524/BILLS-118hr7524enr.xml
5301,HR,118,Eliminate Useless Reports Act of 2024,https://api.congress.gov/v3/bill/118/hr/5301?format=xml,"Rep. Garcia, Robert [D-CA-42]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5301/BILLS-118hr5301enr.xml
4467,HR,118,DHS Border Services Contracts Review Act,https://api.congress.gov/v3/bill/118/hr/4467?format=xml,"Rep. Brecheen, Josh [R-OK-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr4467/BILLS-118hr4467enr.xml
6513,HR,118,COCOA Act of 2024,https://api.congress.gov/v3/bill/118/hr/6513?format=xml,"Rep. Carey, Mike [R-OH-15]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6513/BILLS-118hr6513enr.xml
2747,S,118,A bill to amend the Federal Election Campaign Act of 1971 to extend the Administrative Fine Program for certain reporting violations.,https://api.congress.gov/v3/bill/118/s/2747?format=xml,"Sen. Klobuchar, Amy [D-MN]",Government Operations and Politics,https://www.congress.gov/118/bills/s2747/BILLS-118s2747enr.xml
3613,S,118,Improving Federal Building Security Act of 2024,https://api.congress.gov/v3/bill/118/s/3613?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3613/BILLS-118s3613enr.xml
5799,HR,118,James R. Dominguez Memorial Act of 2023,https://api.congress.gov/v3/bill/118/hr/5799?format=xml,"Rep. Gonzales, Tony [R-TX-23]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5799/BILLS-118hr5799enr.xml
5536,HR,118,Grant Transparency Act of 2023,https://api.congress.gov/v3/bill/118/hr/5536?format=xml,"Rep. Fry, Russell [R-SC-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5536/BILLS-118hr5536enr.xml
3419,S,118,"A bill to designate the facility of the United States Postal Service located at 1765 Camp Hill Bypass in Camp Hill, Pennsylvania, as the ""John Charles Traub Post Office"".",https://api.congress.gov/v3/bill/118/s/3419?format=xml,"Sen. Fetterman, John [D-PA]",Government Operations and Politics,https://www.congress.gov/118/bills/s3419/BILLS-118s3419enr.xml
3267,S,118,"A bill to designate the facility of the United States Postal Service located at 410 Dakota Avenue South in Huron, South Dakota, as the ""First Lieutenant Thomas Michael Martin Post Office Building"".",https://api.congress.gov/v3/bill/118/s/3267?format=xml,"Sen. Rounds, Mike [R-SD]",Government Operations and Politics,https://www.congress.gov/118/bills/s3267/BILLS-118s3267enr.xml
2274,S,118,"A bill to designate the facility of the United States Postal Service located at 112 Wyoming Street in Shoshoni, Wyoming, as the ""Dessie A. Bebout Post Office"".",https://api.congress.gov/v3/bill/118/s/2274?format=xml,"Sen. Barrasso, John [R-WY]",Government Operations and Politics,https://www.congress.gov/118/bills/s2274/BILLS-118s2274enr.xml
2143,S,118,"A bill to designate the facility of the United States Postal Service located at 320 South 2nd Avenue in Sioux Falls, South Dakota, as the ""Staff Sergeant Robb Lura Rolfing Post Office Building"".",https://api.congress.gov/v3/bill/118/s/2143?format=xml,"Sen. Rounds, Mike [R-SD]",Government Operations and Politics,https://www.congress.gov/118/bills/s2143/BILLS-118s2143enr.xml
1510,S,118,GAO Inspector General Parity Act,https://api.congress.gov/v3/bill/118/s/1510?format=xml,"Sen. Braun, Mike [R-IN]",Government Operations and Politics,https://www.congress.gov/118/bills/s1510/BILLS-118s1510enr.xml
7423,HR,118,"To designate the facility of the United States Postal Service located at 103 Benedette Street in Rayville, Louisiana, as the ""Luke Letlow Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7423?format=xml,"Rep. Scalise, Steve [R-LA-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7423/BILLS-118hr7423enr.xml
7199,HR,118,"To designate the facility of the United States Postal Service located at S74w16860 Janesville Road, in Muskego, Wisconsin, as the ""Colonel Hans Christian Heg Post Office"".",https://api.congress.gov/v3/bill/118/hr/7199?format=xml,"Rep. Fitzgerald, Scott [R-WI-5]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7199/BILLS-118hr7199enr.xml
7192,HR,118,"To designate the facility of the United States Postal Service located at 333 West Broadway in Anaheim, California, as the ""Dr. William I. 'Bill' Kott Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/7192?format=xml,"Rep. Correa, J. Luis [D-CA-46]",Government Operations and Politics,https://www.congress.gov/118/bills/hr7192/BILLS-118hr7192enr.xml
6651,HR,118,"To designate the facility of the United States Postal Service located at 603 West 3rd Street in Necedah, Wisconsin, as the ""Sergeant Kenneth E. Murphy Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6651?format=xml,"Rep. Tiffany, Thomas P. [R-WI-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6651/BILLS-118hr6651enr.xml
6073,HR,118,"To designate the facility of the United States Postal Service located at 9925 Bustleton Avenue in Philadelphia, Pennsylvania, as the ""Sergeant Christopher David Fitzgerald Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/6073?format=xml,"Rep. Boyle, Brendan F. [D-PA-2]",Government Operations and Politics,https://www.congress.gov/118/bills/hr6073/BILLS-118hr6073enr.xml
5985,HR,118,"To designate the facility of the United States Postal Service located at 517 Seagaze Drive in Oceanside, California, as the ""Charlesetta Reece Allen Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5985?format=xml,"Rep. Levin, Mike [D-CA-49]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5985/BILLS-118hr5985enr.xml
5712,HR,118,"To designate the facility of the United States Postal Service located at 220 Fremont Street in Kiel, Wisconsin, as the ""Trooper Trevor J. Casper Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5712?format=xml,"Rep. Grothman, Glenn [R-WI-6]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5712/BILLS-118hr5712enr.xml
5640,HR,118,"To designate the facility of the United States Postal Service located at 12804 Chillicothe Road in Chesterland, Ohio, as the ""Sgt. Wolfgang Kyle Weninger Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/5640?format=xml,"Rep. Joyce, David P. [R-OH-14]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5640/BILLS-118hr5640enr.xml
5476,HR,118,"To designate the facility of the United States Postal Service located at 1077 River Road, Suite 1, in Washington Crossing, Pennsylvania, as the ""Susan C. Barnhart Post Office"".",https://api.congress.gov/v3/bill/118/hr/5476?format=xml,"Rep. Fitzpatrick, Brian K. [R-PA-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr5476/BILLS-118hr5476enr.xml
3728,HR,118,"To designate the facility of the United States Postal Service located at 25 Dorchester Avenue, Room 1, in Boston, Massachusetts, as the ""Caroline Chang Post Office"".",https://api.congress.gov/v3/bill/118/hr/3728?format=xml,"Rep. Pressley, Ayanna [D-MA-7]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3728/BILLS-118hr3728enr.xml
3608,HR,118,"To designate the facility of the United States Postal Service located at 28081 Marguerite Parkway in Mission Viejo, California, as the ""Major Megan McClung Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3608?format=xml,"Rep. Kim, Young [R-CA-40]",Government Operations and Politics,https://www.congress.gov/118/bills/hr3608/BILLS-118hr3608enr.xml
1098,HR,118,"To designate the facility of the United States Postal Service located at 50 East Derry Road in East Derry, New Hampshire, as the ""Chief Edward B. Garone Post Office"".",https://api.congress.gov/v3/bill/118/hr/1098?format=xml,"Rep. Pappas, Chris [D-NH-1]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1098/BILLS-118hr1098enr.xml
1060,HR,118,"To designate the facility of the United States Postal Service located at 1663 East Date Place in San Bernardino, California, as the ""Dr. Margaret B. Hill Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/1060?format=xml,"Rep. Aguilar, Pete [D-CA-33]",Government Operations and Politics,https://www.congress.gov/118/bills/hr1060/BILLS-118hr1060enr.xml
599,HR,118,"To designate the facility of the United States Postal Service located at 3500 West 6th Street, Suite 103 in Los Angeles, California, as the ""Dosan Ahn Chang Ho Post Office"".",https://api.congress.gov/v3/bill/118/hr/599?format=xml,"Rep. Gomez, Jimmy [D-CA-34]",Government Operations and Politics,https://www.congress.gov/118/bills/hr599/BILLS-118hr599enr.xml
3851,S,118,"A bill to designate the facility of the United States Postal Service located at 90 McCamly Street South in Battle Creek, Michigan, as the ""Sojourner Truth Post Office"".",https://api.congress.gov/v3/bill/118/s/3851?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3851/BILLS-118s3851enr.xml
3640,S,118,"A bill to designate the facility of the United States Postal Service located at 155 South Main Street in Mount Clemens, Michigan, as the ""Lieutenant Colonel Alexander Jefferson Post Office"".",https://api.congress.gov/v3/bill/118/s/3640?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3640/BILLS-118s3640enr.xml
3639,S,118,"A bill to designate the facility of the United States Postal Service located at 2075 West Stadium Boulevard in Ann Arbor, Michigan, as the ""Robert Hayden Post Office"".",https://api.congress.gov/v3/bill/118/s/3639?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s3639/BILLS-118s3639enr.xml
2685,S,118,Reuse Excess Property Act,https://api.congress.gov/v3/bill/118/s/2685?format=xml,"Sen. Peters, Gary C. [D-MI]",Government Operations and Politics,https://www.congress.gov/118/bills/s2685/BILLS-118s2685enr.xml
679,S,118,GAO Database Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/679?format=xml,"Sen. Scott, Rick [R-FL]",Government Operations and Politics,https://www.congress.gov/118/bills/s679/BILLS-118s679enr.xml
9106,HR,118,Enhanced Presidential Security Act of 2024,https://api.congress.gov/v3/bill/118/hr/9106?format=xml,"Rep. Lawler, Michael [R-NY-17]",Government Operations and Politics,https://www.congress.gov/118/bills/hr9106/BILLS-118hr9106enr.xml
