Number,Type,Congress,Title,Url
3639,S,118,"A bill to designate the facility of the United States Postal Service located at 2075 West Stadium Boulevard in Ann Arbor, Michigan, as the ""Robert Hayden Post Office"".",https://api.congress.gov/v3/bill/118/s/3639?format=xml
2685,S,118,Reuse Excess Property Act,https://api.congress.gov/v3/bill/118/s/2685?format=xml
794,S,118,CTPAT Pilot Program Act of 2023,https://api.congress.gov/v3/bill/118/s/794?format=xml
679,S,118,GAO Database Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/679?format=xml
670,S,118,IMPACTT Human Trafficking Act,https://api.congress.gov/v3/bill/118/s/670?format=xml
612,S,118,Lake Tahoe Restoration Reauthorization Act,https://api.congress.gov/v3/bill/118/s/612?format=xml
134,S,118,Alzheimer’s Accountability and Investment Act,https://api.congress.gov/v3/bill/118/s/134?format=xml
133,S,118,NAPA Reauthorization Act,https://api.congress.gov/v3/bill/118/s/133?format=xml
9106,HR,118,Enhanced Presidential Security Act of 2024,https://api.congress.gov/v3/bill/118/hr/9106?format=xml
9747,HR,118,"Continuing Appropriations and Extensions Act, 2025",https://api.congress.gov/v3/bill/118/hr/9747?format=xml
2861,S,118,Billie Jean King Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2861?format=xml
2825,S,118,Dustoff Crews of the Vietnam War Congressional Gold Medal Act,https://api.congress.gov/v3/bill/118/s/2825?format=xml
4351,S,118,Poison Control Centers Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/s/4351?format=xml
1648,S,118,Launch Communications Act,https://api.congress.gov/v3/bill/118/s/1648?format=xml
265,S,118,SIREN Reauthorization Act,https://api.congress.gov/v3/bill/118/s/265?format=xml
9468,HR,118,"Veterans Benefits Continuity and Accountability Supplemental Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/9468?format=xml
7377,HR,118,Royalty Resiliency Act,https://api.congress.gov/v3/bill/118/hr/7377?format=xml
206,S,118,END FENTANYL Act,https://api.congress.gov/v3/bill/118/s/206?format=xml
1608,S,118,Starr–Camargo Bridge Expansion Act,https://api.congress.gov/v3/bill/118/s/1608?format=xml
1076,HR,118,Preventing the Financing of Illegal Synthetic Drugs Act,https://api.congress.gov/v3/bill/118/hr/1076?format=xml
3706,S,118,Victims' VOICES Act,https://api.congress.gov/v3/bill/118/s/3706?format=xml
3285,S,118,"A bill to rename the community-based outpatient clinic of the Department of Veterans Affairs in Butte, Montana, as the ""Charlie Dowd VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3285?format=xml
4548,S,118,Foreign Extortion Prevention Technical Corrections Act,https://api.congress.gov/v3/bill/118/s/4548?format=xml
3249,S,118,"A bill to designate the outpatient clinic of the Department of Veterans Affairs in Wyandotte County, Kansas City, Kansas, as the ""Captain Elwin Shopteese VA Clinic"".",https://api.congress.gov/v3/bill/118/s/3249?format=xml
1973,S,118,All-American Flag Act,https://api.congress.gov/v3/bill/118/s/1973?format=xml
227,S,118,Improving Access to Our Courts Act,https://api.congress.gov/v3/bill/118/s/227?format=xml
1105,HR,118,Debbie Smith Act of 2023,https://api.congress.gov/v3/bill/118/hr/1105?format=xml
3019,HR,118,Federal Prison Oversight Act,https://api.congress.gov/v3/bill/118/hr/3019?format=xml
3935,HR,118,FAA Reauthorization Act of 2024,https://api.congress.gov/v3/bill/118/hr/3935?format=xml
1734,HR,118,TRANQ Research Act of 2023,https://api.congress.gov/v3/bill/118/hr/1734?format=xml
4581,HR,118,Maternal and Child Health Stillbirth Prevention Act of 2024,https://api.congress.gov/v3/bill/118/hr/4581?format=xml
1240,HR,118,Winnebago Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/1240?format=xml
2365,HR,118,Dr. Emmanuel Bilirakis and Honorable Jennifer Wexton National Plan to End Parkinson’s Act,https://api.congress.gov/v3/bill/118/hr/2365?format=xml
6503,HR,118,"Airport and Airway Extension Act of 2023, Part II",https://api.congress.gov/v3/bill/118/hr/6503?format=xml
2051,S,118,Missing Children’s Assistance Reauthorization Act of 2023,https://api.congress.gov/v3/bill/118/s/2051?format=xml
1042,HR,118,Prohibiting Russian Uranium Imports Act,https://api.congress.gov/v3/bill/118/hr/1042?format=xml
593,HR,118,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the ""John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic"".",https://api.congress.gov/v3/bill/118/hr/593?format=xml
8289,HR,118,"Airport and Airway Extension Act of 2024, Part II",https://api.congress.gov/v3/bill/118/hr/8289?format=xml
3947,HR,118,"To designate the facility of the United States Postal Service located at 859 North State Road 21 in Melrose, Florida, as the ""Pamela Jane Rock Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3947?format=xml
3944,HR,118,"To designate the facility of the United States Postal Service located at 120 West Church Street in Mount Vernon, Georgia, as the ""Second Lieutenant Patrick Palmer Calhoun Post Office"".",https://api.congress.gov/v3/bill/118/hr/3944?format=xml
3865,HR,118,"To designate the facility of the United States Postal Service located at 101 South 8th Street in Lebanon, Pennsylvania, as the ""Lieutenant William D. Lebo Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/3865?format=xml
2754,HR,118,"To designate the facility of the United States Postal Service located at 2395 East Del Mar Boulevard in Laredo, Texas, as the ""Lance Corporal David Lee Espinoza, Lance Corporal Juan Rodrigo Rodriguez & Sergeant Roberto Arizola Jr. Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/2754?format=xml
2379,HR,118,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the ""Veterans of the Vietnam War Memorial Post Office"".",https://api.congress.gov/v3/bill/118/hr/2379?format=xml
996,HR,118,"To designate the facility of the United States Postal Service located at 3901 MacArthur Blvd., in New Orleans, Louisiana, as the ""Dr. Rudy Lombard Post Office"".",https://api.congress.gov/v3/bill/118/hr/996?format=xml
292,HR,118,"To designate the facility of the United States Postal Service located at 24355 Creekside Road in Santa Clarita, California, as the ""William L. Reynolds Post Office Building"".",https://api.congress.gov/v3/bill/118/hr/292?format=xml
815,HR,118,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/815?format=xml
4389,HR,118,Migratory Birds of the Americas Conservation Enhancements Act of 2023,https://api.congress.gov/v3/bill/118/hr/4389?format=xml
7888,HR,118,Reforming Intelligence and Securing America Act,https://api.congress.gov/v3/bill/118/hr/7888?format=xml
382,S,118,Puyallup Tribe of Indians Land Into Trust Confirmation Act of 2023,https://api.congress.gov/v3/bill/118/s/382?format=xml
2882,HR,118,"Further Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/2882?format=xml
992,S,118,I-27 Numbering Act of 2023,https://api.congress.gov/v3/bill/118/s/992?format=xml
1278,S,118,"A bill to designate the Federal building located at 985 Michigan Avenue in Detroit, Michigan, as the ""Rosa Parks Federal Building"", and for other purposes.",https://api.congress.gov/v3/bill/118/s/1278?format=xml
7454,HR,118,Airport and Airway Extension Act of 2024,https://api.congress.gov/v3/bill/118/hr/7454?format=xml
4366,HR,118,"Consolidated Appropriations Act, 2024",https://api.congress.gov/v3/bill/118/hr/4366?format=xml
7463,HR,118,"Extension of Continuing Appropriations and Other Matters Act, 2024",https://api.congress.gov/v3/bill/118/hr/7463?format=xml
3222,S,118,"A bill to ensure the security of office space rented by Senators, and for other purposes.",https://api.congress.gov/v3/bill/118/s/3222?format=xml
6363,HR,118,"Further Continuing Appropriations and Other Extensions Act, 2024",https://api.congress.gov/v3/bill/118/hr/6363?format=xml
2872,HR,118,"Making further continuing appropriations for the fiscal year ending September 30, 2024, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2872?format=xml
1568,HR,118,Moving Americans Privacy Protection Act,https://api.congress.gov/v3/bill/118/hr/1568?format=xml
3427,S,118,Overtime Pay for Protective Services Act of 2023,https://api.congress.gov/v3/bill/118/s/3427?format=xml
3250,S,118,"A bill to provide remote access to court proceedings for victims of the 1988 Bombing of Pan Am Flight 103 over Lockerbie, Scotland.",https://api.congress.gov/v3/bill/118/s/3250?format=xml
2670,HR,118,National Defense Authorization Act for Fiscal Year 2024,https://api.congress.gov/v3/bill/118/hr/2670?format=xml
1722,HR,118,Grand Ronde Reservation Act Amendment of 2023,https://api.congress.gov/v3/bill/118/hr/1722?format=xml
2839,HR,118,"To amend the Siletz Reservation Act to address the hunting, fishing, trapping, and animal gathering rights of the Confederated Tribes of Siletz Indians, and for other purposes.",https://api.congress.gov/v3/bill/118/hr/2839?format=xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml
62,HJRES,118,Providing for the reappointment of Michael Govan as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/62?format=xml
63,HJRES,118,Providing for the appointment of Antoinette Bush as a citizen regent of the Board of Regents of the Smithsonian Institution.,https://api.congress.gov/v3/bill/118/hjres/63?format=xml
788,S,118,Duck Stamp Modernization Act of 2023,https://api.congress.gov/v3/bill/118/s/788?format=xml
2787,S,118,5G SALE Act,https://api.congress.gov/v3/bill/118/s/2787?format=xml
3315,HR,118,National Guard and Reservists Debt Relief Extension Act of 2023,https://api.congress.gov/v3/bill/118/hr/3315?format=xml
1226,HR,118,Wounded Warrior Access Act,https://api.congress.gov/v3/bill/118/hr/1226?format=xml
366,HR,118,Korean American VALOR Act,https://api.congress.gov/v3/bill/118/hr/366?format=xml
423,HR,118,Pala Band of Mission Indians Land Transfer Act of 2023,https://api.congress.gov/v3/bill/118/hr/423?format=xml
5860,HR,118,"Continuing Appropriations Act, 2024 and Other Extensions Act",https://api.congress.gov/v3/bill/118/hr/5860?format=xml
112,S,118,"A bill to amend title 38, United States Code, to strengthen benefits for children of Vietnam veterans born with spina bifida, and for other purposes.",https://api.congress.gov/v3/bill/118/s/112?format=xml
5110,HR,118,Protecting Hunting Heritage and Education Act,https://api.congress.gov/v3/bill/118/hr/5110?format=xml
475,S,118,"A bill to designate the clinic of the Department of Veterans Affairs in Gallup, New Mexico, as the Hiroshi ""Hershey"" Miyamura VA Clinic.",https://api.congress.gov/v3/bill/118/s/475?format=xml
619,S,118,COVID-19 Origin Act of 2023,https://api.congress.gov/v3/bill/118/s/619?format=xml
2544,HR,118,Securing the U.S. Organ Procurement and Transplantation Network Act,https://api.congress.gov/v3/bill/118/hr/2544?format=xml
3746,HR,118,Fiscal Responsibility Act of 2023,https://api.congress.gov/v3/bill/118/hr/3746?format=xml
4004,HR,118,United States-Taiwan Initiative on 21st-Century Trade First Agreement Implementation Act,https://api.congress.gov/v3/bill/118/hr/4004?format=xml
3672,HR,118,"To designate the clinic of the Department of Veterans Affairs in Indian River, Michigan, as the ""Pfc. Justin T. Paton Department of Veterans Affairs Clinic"".",https://api.congress.gov/v3/bill/118/hr/3672?format=xml
1096,HR,118,250th Anniversary of the United States Marine Corps Commemorative Coin Act,https://api.congress.gov/v3/bill/118/hr/1096?format=xml
111,S,118,Providing Accountability Through Transparency Act of 2023,https://api.congress.gov/v3/bill/118/s/111?format=xml
30,S,118,Fiscal Year 2023 Veterans Affairs Major Medical Facility Authorization Act,https://api.congress.gov/v3/bill/118/s/30?format=xml
467,S,118,CADETS Act,https://api.congress.gov/v3/bill/118/s/467?format=xml
777,S,118,Veterans' COLA Act of 2023,https://api.congress.gov/v3/bill/118/s/777?format=xml
346,HR,118,NOTAM Improvement Act of 2023,https://api.congress.gov/v3/bill/118/hr/346?format=xml
26,HJRES,118,Disapproving the action of the District of Columbia Council in approving the Revised Criminal Code Act of 2022.,https://api.congress.gov/v3/bill/118/hjres/26?format=xml
