Number,Type,Congress,Title,Url
2952,HR,113,Cybersecurity Workforce Assessment Act,https://api.congress.gov/v3/bill/113/hr/2952?format=xml
2939,HR,113,To award the Congressional Gold Medal to Shimon Peres.,https://api.congress.gov/v3/bill/113/hr/2939?format=xml
2922,HR,113,To extend the authority of the Supreme Court Police to protect court officials away from the Supreme Court grounds.,https://api.congress.gov/v3/bill/113/hr/2922?format=xml
2901,HR,113,Senator Paul Simon Water for the World Act of 2014,https://api.congress.gov/v3/bill/113/hr/2901?format=xml
2871,HR,113,"To amend title 28, United States Code, to modify the composition of the southern judicial district of Mississippi to improve judicial efficiency, and for other purposes.",https://api.congress.gov/v3/bill/113/hr/2871?format=xml
2860,HR,113,OPM IG Act,https://api.congress.gov/v3/bill/113/hr/2860?format=xml
2775,HR,113,"Continuing Appropriations Act, 2014",https://api.congress.gov/v3/bill/113/hr/2775?format=xml
2754,HR,113,Collectible Coin Protection Act,https://api.congress.gov/v3/bill/113/hr/2754?format=xml
2203,HR,113,"To provide for the award of a gold medal on behalf of Congress to Jack Nicklaus, in recognition of his service to the Nation in promoting excellence, good sportsmanship, and philanthropy.",https://api.congress.gov/v3/bill/113/hr/2203?format=xml
1391,HR,113,"To designate the facility of the United States Postal Service located at 25 South Oak Street in London, Ohio, as the ""London Fallen Veterans Memorial Post Office"".",https://api.congress.gov/v3/bill/113/hr/1391?format=xml
1402,HR,113,VA Expiring Authorities Extension Act of 2013,https://api.congress.gov/v3/bill/113/hr/1402?format=xml
1412,HR,113,Department of Veterans Affairs Expiring Authorities Act of 2013,https://api.congress.gov/v3/bill/113/hr/1412?format=xml
1447,HR,113,Death in Custody Reporting Act of 2013,https://api.congress.gov/v3/bill/113/hr/1447?format=xml
1451,HR,113,"To designate the facility of the United States Postal Service located at 14 Main Street in Brockport, New York, as the ""Staff Sergeant Nicholas J. Reid Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1451?format=xml
1528,HR,113,Veterinary Medicine Mobility Act of 2014,https://api.congress.gov/v3/bill/113/hr/1528?format=xml
1671,HR,113,"To designate the facility of the United States Postal Service located at 6937 Village Parkway in Dublin, California, as the ""James 'Jim' Kohnen Post Office"".",https://api.congress.gov/v3/bill/113/hr/1671?format=xml
1707,HR,113,"To designate the facility of the United States Postal Service located at 302 East Green Street in Champaign, Illinois, as the ""James R. Burgess Jr. Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1707?format=xml
1726,HR,113,"To award a Congressional Gold Medal to the 65th Infantry Regiment, known as the Borinqueneers.",https://api.congress.gov/v3/bill/113/hr/1726?format=xml
1765,HR,113,Reducing Flight Delays Act of 2013,https://api.congress.gov/v3/bill/113/hr/1765?format=xml
1813,HR,113,"To redesignate the facility of the United States Postal Service located at 162 Northeast Avenue in Tallmadge, Ohio, as the ""Lance Corporal Daniel Nathan Deyarmin, Jr., Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1813?format=xml
1848,HR,113,Small Airplane Revitalization Act of 2013,https://api.congress.gov/v3/bill/113/hr/1848?format=xml
1911,HR,113,Bipartisan Student Loan Certainty Act of 2013,https://api.congress.gov/v3/bill/113/hr/1911?format=xml
2019,HR,113,Gabriella Miller Kids First Research Act,https://api.congress.gov/v3/bill/113/hr/2019?format=xml
2094,HR,113,School Access to Emergency Epinephrine Act,https://api.congress.gov/v3/bill/113/hr/2094?format=xml
2112,HR,113,"To designate the facility of the United States Postal Service located at 787 State Route 17M in Monroe, New York, as the ""National Clandestine Service of the Central Intelligence Agency NCS Officer Gregg David Wenzel Memorial Post Office"".",https://api.congress.gov/v3/bill/113/hr/2112?format=xml
2167,HR,113,Reverse Mortgage Stabilization Act of 2013,https://api.congress.gov/v3/bill/113/hr/2167?format=xml
2223,HR,113,"To designate the facility of the United States Postal Service located at 220 Elm Avenue in Munising, Michigan, as the ""Elizabeth L. Kinnunen Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/2223?format=xml
2251,HR,113,"To designate the United States courthouse and Federal building located at 118 South Mill Street, in Fergus Falls, Minnesota, as the ""Edward J. Devitt United States Courthouse and Federal Building."".",https://api.congress.gov/v3/bill/113/hr/2251?format=xml
2289,HR,113,To rename section 219(c) of the Internal Revenue Code of 1986 as the Kay Bailey Hutchison Spousal IRA.,https://api.congress.gov/v3/bill/113/hr/2289?format=xml
2291,HR,113,"To designate the facility of the United States Postal Service located at 450 Lexington Avenue in New York, New York, as the ""Vincent R. Sombrotto Post Office"".",https://api.congress.gov/v3/bill/113/hr/2291?format=xml
2319,HR,113,Native American Veterans' Memorial Amendments Act of 2013,https://api.congress.gov/v3/bill/113/hr/2319?format=xml
2337,HR,113,Lake Hill Administrative Site Affordable Housing Act,https://api.congress.gov/v3/bill/113/hr/2337?format=xml
2366,HR,113,World War I American Veterans Centennial Commemorative Coin Act,https://api.congress.gov/v3/bill/113/hr/2366?format=xml
2383,HR,113,"To designate the new Interstate Route 70 bridge over the Mississippi River connecting St. Louis, Missouri, and southwestern Illinois as the ""Stan Musial Veterans Memorial Bridge"".",https://api.congress.gov/v3/bill/113/hr/2383?format=xml
2388,HR,113,"To take certain Federal lands located in El Dorado County, California, into trust for the benefit of the Shingle Springs Band of Miwok Indians, and for other purposes.",https://api.congress.gov/v3/bill/113/hr/2388?format=xml
2391,HR,113,"To designate the facility of the United States Postal Service located at 5323 Highway N in Cottleville, Missouri as the ""Lance Corporal Phillip Vinnedge Post Office"".",https://api.congress.gov/v3/bill/113/hr/2391?format=xml
2431,HR,113,National Integrated Drought Information System Reauthorization Act of 2014,https://api.congress.gov/v3/bill/113/hr/2431?format=xml
685,HR,113,American Fighter Aces Congressional Gold Medal Act,https://api.congress.gov/v3/bill/113/hr/685?format=xml
1378,HR,113,"To designate the United States Federal Judicial Center located at 333 West Broadway in San Diego, California, as the ""John Rhoades Federal Judicial Center"" and to designate the United States courthouse located at 333 West Broadway in San Diego, California, as the ""James M. Carter and Judith N. Keep United States Courthouse"".",https://api.congress.gov/v3/bill/113/hr/1378?format=xml
1376,HR,113,"To designate the facility of the United States Postal Service located at 369 Martin Luther King Jr. Drive in Jersey City, New Jersey, as the ""Judge Shirley A. Tolentino Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1376?format=xml
1344,HR,113,Helping Heroes Fly Act,https://api.congress.gov/v3/bill/113/hr/1344?format=xml
1281,HR,113,Newborn Screening Saves Lives Reauthorization Act of 2014,https://api.congress.gov/v3/bill/113/hr/1281?format=xml
1246,HR,113,District of Columbia Chief Financial Officer Vacancy Act,https://api.congress.gov/v3/bill/113/hr/1246?format=xml
1233,HR,113,Presidential and Federal Records Act Amendments of 2014,https://api.congress.gov/v3/bill/113/hr/1233?format=xml
1228,HR,113,"To designate the facility of the United States Postal Service located at 123 South 9th Street in De Pere, Wisconsin, as the ""Corporal Justin D. Ross Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1228?format=xml
1216,HR,113,"To designate the Department of Veterans Affairs Vet Center in Prescott, Arizona, as the ""Dr. Cameron McKinley Department of Veterans Affairs Veterans Center"".",https://api.congress.gov/v3/bill/113/hr/1216?format=xml
1209,HR,113,"To award a Congressional Gold Medal to the World War II members of the ""Doolittle Tokyo Raiders"", for outstanding heroism, valor, skill, and service to the United States in conducting the bombings of Tokyo.",https://api.congress.gov/v3/bill/113/hr/1209?format=xml
1206,HR,113,Permanent Electronic Duck Stamp Act of 2013,https://api.congress.gov/v3/bill/113/hr/1206?format=xml
697,HR,113,Three Kids Mine Remediation and Reclamation Act,https://api.congress.gov/v3/bill/113/hr/697?format=xml
724,HR,113,To amend the Clean Air Act to remove the requirement for dealer certification of new light-duty motor vehicles.,https://api.congress.gov/v3/bill/113/hr/724?format=xml
767,HR,113,To amend the Energy Policy Act of 2005 to modify the Pilot Project offices of the Federal Permit Streamlining Pilot Project.,https://api.congress.gov/v3/bill/113/hr/767?format=xml
803,HR,113,Workforce Innovation and Opportunity Act,https://api.congress.gov/v3/bill/113/hr/803?format=xml
862,HR,113,To authorize the conveyance of two small parcels of land within the boundaries of the Coconino National Forest containing private improvements that were developed based upon the reliance of the landowners in an erroneous survey conducted in May 1960.,https://api.congress.gov/v3/bill/113/hr/862?format=xml
876,HR,113,Idaho Wilderness Water Resources Protection Act,https://api.congress.gov/v3/bill/113/hr/876?format=xml
933,HR,113,"Consolidated and Further Continuing Appropriations Act, 2013",https://api.congress.gov/v3/bill/113/hr/933?format=xml
1036,HR,113,"To designate the facility of the United States Postal Service located at 103 Center Street West in Eatonville, Washington, as the ""National Park Ranger Margaret Anderson Post Office"".",https://api.congress.gov/v3/bill/113/hr/1036?format=xml
1067,HR,113,"To make revisions in title 36, United States Code, as necessary to keep the title current and make technical corrections and improvements.",https://api.congress.gov/v3/bill/113/hr/1067?format=xml
1216,HR,113,"To designate the Department of Veterans Affairs Vet Center in Prescott, Arizona, as the ""Dr. Cameron McKinley Department of Veterans Affairs Veterans Center"".",https://api.congress.gov/v3/bill/113/hr/1216?format=xml
1228,HR,113,"To designate the facility of the United States Postal Service located at 123 South 9th Street in De Pere, Wisconsin, as the ""Corporal Justin D. Ross Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/1228?format=xml
1233,HR,113,Presidential and Federal Records Act Amendments of 2014,https://api.congress.gov/v3/bill/113/hr/1233?format=xml
1246,HR,113,District of Columbia Chief Financial Officer Vacancy Act,https://api.congress.gov/v3/bill/113/hr/1246?format=xml
1281,HR,113,Newborn Screening Saves Lives Reauthorization Act of 2014,https://api.congress.gov/v3/bill/113/hr/1281?format=xml
1344,HR,113,Helping Heroes Fly Act,https://api.congress.gov/v3/bill/113/hr/1344?format=xml
1378,HR,113,"To designate the United States Federal Judicial Center located at 333 West Broadway in San Diego, California, as the ""John Rhoades Federal Judicial Center"" and to designate the United States courthouse located at 333 West Broadway in San Diego, California, as the ""James M. Carter and Judith N. Keep United States Courthouse"".",https://api.congress.gov/v3/bill/113/hr/1378?format=xml
83,HR,113,"Consolidated and Further Continuing Appropriations Act, 2015",https://api.congress.gov/v3/bill/113/hr/83?format=xml
678,HR,113,Bureau of Reclamation Small Conduit Hydropower Development and Rural Jobs Act,https://api.congress.gov/v3/bill/113/hr/678?format=xml
669,HR,113,Sudden Unexpected Death Data Enhancement and Awareness Act,https://api.congress.gov/v3/bill/113/hr/669?format=xml
667,HR,113,To redesignate the Dryden Flight Research Center as the Neil A. Armstrong Flight Research Center and the Western Aeronautical Test Range as the Hugh L. Dryden Aeronautical Test Range.,https://api.congress.gov/v3/bill/113/hr/667?format=xml
623,HR,113,Alaska Native Tribal Health Consortium Land Transfer Act,https://api.congress.gov/v3/bill/113/hr/623?format=xml
606,HR,113,"To designate the facility of the United States Postal Service located at 815 County Road 23 in Tyrone, New York, as the ""Specialist Christopher Scott Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/606?format=xml
594,HR,113,"Paul D. Wellstone Muscular Dystrophy Community Assistance, Research and Education Amendments of 2014",https://api.congress.gov/v3/bill/113/hr/594?format=xml
588,HR,113,Vietnam Veterans Donor Acknowledgment Act of 2013,https://api.congress.gov/v3/bill/113/hr/588?format=xml
507,HR,113,Pascua Yaqui Tribe Trust Land Act,https://api.congress.gov/v3/bill/113/hr/507?format=xml
475,HR,113,To amend the Internal Revenue Code of 1986 to include vaccines against seasonal influenza within the definition of taxable vaccines.,https://api.congress.gov/v3/bill/113/hr/475?format=xml
451,HR,113,"To designate the facility of the United States Postal Service located at 500 North Brevard Avenue in Cocoa Beach, Florida, as the ""Richard K. Salick Post Office"".",https://api.congress.gov/v3/bill/113/hr/451?format=xml
360,HR,113,"To award posthumously a Congressional Gold Medal to Addie Mae Collins, Denise McNair, Carole Robertson, and Cynthia Wesley to commemorate the lives they lost 50 years ago in the bombing of the Sixteenth Street Baptist Church, where these 4 little Black girls' ultimate sacrifice served as a catalyst for the Civil Rights Movement.",https://api.congress.gov/v3/bill/113/hr/360?format=xml
356,HR,113,Hill Creek Cultural Preservation and Energy Development Act,https://api.congress.gov/v3/bill/113/hr/356?format=xml
330,HR,113,Distinguished Flying Cross National Memorial Act,https://api.congress.gov/v3/bill/113/hr/330?format=xml
325,HR,113,"No Budget, No Pay Act of 2013",https://api.congress.gov/v3/bill/113/hr/325?format=xml
324,HR,113,"To grant the Congressional Gold Medal, collectively, to the First Special Service Force, in recognition of its superior service during World War II.",https://api.congress.gov/v3/bill/113/hr/324?format=xml
316,HR,113,Collinsville Renewable Energy Production Act,https://api.congress.gov/v3/bill/113/hr/316?format=xml
307,HR,113,Pandemic and All-Hazards Preparedness Reauthorization Act of 2013,https://api.congress.gov/v3/bill/113/hr/307?format=xml
291,HR,113,Black Hills Cemetery Act,https://api.congress.gov/v3/bill/113/hr/291?format=xml
272,HR,113,"To designate the Department of Veterans Affairs and Department of Defense joint outpatient clinic to be constructed in Marina, California, as the ""Major General William H. Gourley VA-DOD Outpatient Clinic"".",https://api.congress.gov/v3/bill/113/hr/272?format=xml
267,HR,113,Hydropower Regulatory Efficiency Act of 2013,https://api.congress.gov/v3/bill/113/hr/267?format=xml
258,HR,113,Stolen Valor Act of 2013,https://api.congress.gov/v3/bill/113/hr/258?format=xml
255,HR,113,"To amend certain definitions contained in the Provo River Project Transfer Act for purposes of clarifying certain property descriptions, and for other purposes.",https://api.congress.gov/v3/bill/113/hr/255?format=xml
254,HR,113,Bonneville Unit Clean Hydropower Facilitation Act,https://api.congress.gov/v3/bill/113/hr/254?format=xml
251,HR,113,South Utah Valley Electric Conveyance Act,https://api.congress.gov/v3/bill/113/hr/251?format=xml
185,HR,113,"To designate the United States courthouse located at 101 East Pecan Street in Sherman, Texas, as the ""Paul Brown United States Courthouse"".",https://api.congress.gov/v3/bill/113/hr/185?format=xml
152,HR,113,"Making supplemental appropriations for the fiscalyear ending September 30, 2013, to improve andstreamline disaster assistance for HurricaneSandy, and for other purposes.",https://api.congress.gov/v3/bill/113/hr/152?format=xml
76,HJRES,113,"Emergency Supplemental Appropriations Resolution, 2014",https://api.congress.gov/v3/bill/113/hjres/76?format=xml
78,HR,113,"To designate the facility of the United States Postal Service located at 4110 Almeda Road in Houston, Texas, as the ""George Thomas 'Mickey' Leland Post Office Building"".",https://api.congress.gov/v3/bill/113/hr/78?format=xml
43,HR,113,"To designate the facility of the United States Postal Service located at 14 Red River Avenue North in Cold Spring, Minnesota, as the ""Officer Tommy Decker Memorial Post Office"".",https://api.congress.gov/v3/bill/113/hr/43?format=xml
41,HR,113,To temporarily increase the borrowing authority of the Federal Emergency Management Agency for carrying out the National Flood Insurance Program.,https://api.congress.gov/v3/bill/113/hr/41?format=xml
131,HJRES,113,"Making further continuing appropriations for fiscal year 2015, and for other purposes.",https://api.congress.gov/v3/bill/113/hjres/131?format=xml
130,HJRES,113,"Making further continuing appropriations for fiscal year 2015, and for other purposes.",https://api.congress.gov/v3/bill/113/hjres/130?format=xml
129,HJRES,113,Appointing the day for the convening of the first session of the One Hundred Fourteenth Congress.,https://api.congress.gov/v3/bill/113/hjres/129?format=xml
124,HJRES,113,"Continuing Appropriations Resolution, 2015",https://api.congress.gov/v3/bill/113/hjres/124?format=xml
120,HJRES,113,"Approving the location of a memorial to commemorate the more than 5,000 slaves and free Black persons who fought for independence in the American Revolution.",https://api.congress.gov/v3/bill/113/hjres/120?format=xml
106,HJRES,113,"Making further continuing appropriations for fiscal year 2014, and for other purposes.",https://api.congress.gov/v3/bill/113/hjres/106?format=xml
105,HJRES,113,"Conferring honorary citizenship of the United States on Bernardo de Gálvez y Madrid, Viscount of Galveston and Count of Gálvez.",https://api.congress.gov/v3/bill/113/hjres/105?format=xml
59,HJRES,113,"Continuing Appropriations Resolution, 2014",https://api.congress.gov/v3/bill/113/hjres/59?format=xml
